id,text,Anger,Fear,Joy,Sadness,Surprise,text_length,word_count,processed_text
eng_train_track_a_01652,The afterimage lit up green and orange against my eyelids.,0,0,0,0,1,58,10,the afterimage lit up green and orange against my eyelids
eng_train_track_a_01653,I'm keeping my fingers and toes crossed for both of them.,0,1,1,0,0,57,11,im keeping my fingers and toes crossed for both of them
eng_train_track_a_01654,"I had to listen closely, to close my eyes, to feel it filling my head.",0,1,0,0,0,70,15,i had to listen closely to close my eyes to feel it filling my head
eng_train_track_a_01655,"Middle school, the entire 8th grade class had to do this thing called a ""cultural fair"" where we research our lineage/cultural roots, and present it after school at night for all families to see.",0,1,1,0,0,195,34,middle school the entire th grade class had to do this thing called a cultural fair where we research our lineagecultural roots and present it after school at night for all families to see
eng_train_track_a_01656,"`` Yeah, im good now, my back has stopped bleeding $.",0,1,0,0,0,53,11,yeah im good now my back has stopped bleeding
eng_train_track_a_01657,"`` I thought that I was biting into something hard in my taco, but it was my TOOTH!",0,1,0,0,1,83,18,i thought that i was biting into something hard in my taco but it was my tooth
eng_train_track_a_01658,"This leads to the neeed to suffle around and makes my legs fall asleep after not too long, which obviously isn't advisable.",0,1,0,0,0,123,22,this leads to the neeed to suffle around and makes my legs fall asleep after not too long which obviously isnt advisable
eng_train_track_a_01659,Fast forward six months - I've moved to central Virginia for work.,0,0,1,0,0,66,12,fast forward six months  ive moved to central virginia for work
eng_train_track_a_01660,"I pushed her away, looked at the other pups, played, and did all the little `` tests '' but, every time someone turned loose of that the little female pup, she simplly walked over, and crawled in my lap, licked my hand.",0,0,1,0,0,219,42,i pushed her away looked at the other pups played and did all the little  tests  but every time someone turned loose of that the little female pup she simplly walked over and crawled in my lap licked my hand
eng_train_track_a_01661,"but, within seconds i regained myself and pulled off the rings on my fingers and went after the manic destroying all perceptions of herself.",1,0,0,0,0,140,24,but within seconds i regained myself and pulled off the rings on my fingers and went after the manic destroying all perceptions of herself
eng_train_track_a_01662,"But well need large plastic bags, I dont know where to get those.",0,1,0,0,0,65,13,but well need large plastic bags i dont know where to get those
eng_train_track_a_01663,"With this holy oath I set my foot upon the path, the Druid's Way, and I vow to make my dedication plain.",0,0,1,0,0,104,22,with this holy oath i set my foot upon the path the druids way and i vow to make my dedication plain
eng_train_track_a_01664,"I looked everywhere for those 5 cards, 2 ended up between the couch cushions, one underneath a cat tent, one behind the TV, and one in a different room completely, in between the bed cushions.",0,0,0,0,1,192,35,i looked everywhere for those  cards  ended up between the couch cushions one underneath a cat tent one behind the tv and one in a different room completely in between the bed cushions
eng_train_track_a_01665,The FUNNIEST Thing I've Seen In AGES Last Chance to See on TVO and ended up with tears streaming down my cheeks because I was laughing so hard.,0,0,1,0,0,143,28,the funniest thing ive seen in ages last chance to see on tvo and ended up with tears streaming down my cheeks because i was laughing so hard
eng_train_track_a_01666,*(warning: may contain baseball)*,0,0,0,0,1,33,4,warning may contain baseball
eng_train_track_a_01667,Mildly inconvenient but so weird.,0,1,1,0,1,33,5,mildly inconvenient but so weird
eng_train_track_a_01668,"The sky was only slightly disturbed, light gray, choppy clouds, but it didn't look too bad.",0,1,0,0,0,91,16,the sky was only slightly disturbed light gray choppy clouds but it didnt look too bad
eng_train_track_a_01669,I was still worrying about the whole messed up situation when I felt an arm drape across my shoulders.,0,1,1,0,0,102,19,i was still worrying about the whole messed up situation when i felt an arm drape across my shoulders
eng_train_track_a_01670,"I played around in the water, haha just my feet in the water though, it was too cold.",0,0,1,0,0,85,18,i played around in the water haha just my feet in the water though it was too cold
eng_train_track_a_01671,He's telling a little kid a joke.,0,0,1,0,0,33,7,hes telling a little kid a joke
eng_train_track_a_01672,"I first had weakness in my left hand and gradually lost the use of my hands, arms and legs.",0,1,0,1,0,91,19,i first had weakness in my left hand and gradually lost the use of my hands arms and legs
eng_train_track_a_01673,"Today, I ventured to swim class where Reese spent the entire 10 ( to maybe 12 ) minutes we were in the pool softly crying, almost whimpering and licking my shoulder.",0,1,0,1,0,165,31,today i ventured to swim class where reese spent the entire   to maybe   minutes we were in the pool softly crying almost whimpering and licking my shoulder
eng_train_track_a_01674,"""Are you sure, sis?",0,1,0,0,1,19,4,are you sure sis
eng_train_track_a_01675,One time she showed up to my door wearing a long coat and nothing but stockings and heels underneath.,0,1,0,0,1,101,19,one time she showed up to my door wearing a long coat and nothing but stockings and heels underneath
eng_train_track_a_01676,the blame too easy to place on my shoulders.,1,0,0,1,0,44,9,the blame too easy to place on my shoulders
eng_train_track_a_01677,"hopeful Six months ago, I stood in a strange new place, my strange new home, in front of a fountain with a shiny penny in my hand.",0,0,1,0,0,130,27,hopeful six months ago i stood in a strange new place my strange new home in front of a fountain with a shiny penny in my hand
eng_train_track_a_01678,"I managed to shoehorn myself into the seat but my knees were jammed under the dash, I could barely use the pedals, I couldn't get any proper lock on the steering wheel, my head was poking out of the rollcage and I had no idea of what the rev limits or gears were.",0,1,0,0,0,263,53,i managed to shoehorn myself into the seat but my knees were jammed under the dash i could barely use the pedals i couldnt get any proper lock on the steering wheel my head was poking out of the rollcage and i had no idea of what the rev limits or gears were
eng_train_track_a_01679,When I was little I distinctly remember being able to see with my eyes closed.,0,1,1,0,1,78,15,when i was little i distinctly remember being able to see with my eyes closed
eng_train_track_a_01680,"he kept talking, but i couldn't hear anything but my heart exploding inside my chest, the grand finale.",0,1,0,0,0,103,18,he kept talking but i couldnt hear anything but my heart exploding inside my chest the grand finale
eng_train_track_a_01681,It felt like someone was squeezing my heart.,0,1,0,1,0,44,8,it felt like someone was squeezing my heart
eng_train_track_a_01682,"There, I was just inches away from him and for some reason, I felt the beating of my heart jump out from within me.",0,1,0,0,1,115,24,there i was just inches away from him and for some reason i felt the beating of my heart jump out from within me
eng_train_track_a_01683,Youre not mad are you?,0,1,0,0,0,22,5,youre not mad are you
eng_train_track_a_01684,"So the money is ""taken"" from the employees.",1,0,0,0,0,43,8,so the money is taken from the employees
eng_train_track_a_01685,"It took a while, my elbows were stiff, like no matter wich way i layed down my arms were killing me, i was sharing a bed with jamie.",0,1,0,1,0,132,28,it took a while my elbows were stiff like no matter wich way i layed down my arms were killing me i was sharing a bed with jamie
eng_train_track_a_01686,"She said that I shouldn't do ANYTHING with my finger, not even type.",0,1,0,0,0,68,13,she said that i shouldnt do anything with my finger not even type
eng_train_track_a_01687,here's the problem; i itch so bad i want to rip off my skin.,0,1,0,0,0,60,14,heres the problem i itch so bad i want to rip off my skin
eng_train_track_a_01688,Key then hit me on the side of my head.,1,1,0,0,1,39,10,key then hit me on the side of my head
eng_train_track_a_01689,"The room really isn't a room, it is as though she is kneeling on the floor but I don't see any walls.",0,1,0,0,1,101,22,the room really isnt a room it is as though she is kneeling on the floor but i dont see any walls
eng_train_track_a_01690,The line went dead.,0,1,0,1,1,19,4,the line went dead
eng_train_track_a_01691,I was quite sad.,0,0,0,1,0,16,4,i was quite sad
eng_train_track_a_01692,"months before that, i just prayed to God that i wanted to meet someone right for me, my heart felt depressed on how no one seems to fit the `` perfect girl for me ''.",0,0,0,1,0,166,35,months before that i just prayed to god that i wanted to meet someone right for me my heart felt depressed on how no one seems to fit the  perfect girl for me
eng_train_track_a_01693,always asking for sex.,1,1,0,0,0,22,4,always asking for sex
eng_train_track_a_01694,"I nodded, pulling my arms across my chest, hoping that the rain obscured the tears that ran from my eyes.",0,1,0,1,0,105,20,i nodded pulling my arms across my chest hoping that the rain obscured the tears that ran from my eyes
eng_train_track_a_01695,"However, deep inside my heart, I really want to go back to my hometown.",0,0,0,1,0,71,14,however deep inside my heart i really want to go back to my hometown
eng_train_track_a_01696,My heart is too full for words.,0,0,1,0,0,31,7,my heart is too full for words
eng_train_track_a_01697,I've backed off hills while my foot healed so I expected some soreness.,0,1,0,0,0,71,13,ive backed off hills while my foot healed so i expected some soreness
eng_train_track_a_01698,"I also dealt drugs (cocaine, methamphetamine, mushrooms, and marijuana).",0,1,0,0,1,72,9,i also dealt drugs cocaine methamphetamine mushrooms and marijuana
eng_train_track_a_01699,"I never said anything because it wasn't scary, just weird.",0,1,0,0,1,58,10,i never said anything because it wasnt scary just weird
eng_train_track_a_01700,My jaw dropped as I squealed with delight.,0,0,1,0,1,42,8,my jaw dropped as i squealed with delight
eng_train_track_a_01701,So it goes on like this for awhile.,0,0,0,0,0,35,8,so it goes on like this for awhile
eng_train_track_a_01702,She finally decided to go to the doctor.,0,1,1,0,0,40,8,she finally decided to go to the doctor
eng_train_track_a_01703,"There was a known, violent mentally-ill person named ""Chop"" in a neighborhood I worked in.",0,1,0,0,1,90,15,there was a known violent mentallyill person named chop in a neighborhood i worked in
eng_train_track_a_01704,**I have an amazing I-called-that sports story that defies explanation.,0,0,1,0,1,71,10,i have an amazing icalledthat sports story that defies explanation
eng_train_track_a_01705,"Not too long after my family left, a guy came in to hook me up to yet another machine briefly to check my breathing which proved to be labored but not dangerously slow ( a nurse came in later a gave me a little toy thing to exercise my lungs which helped a bit ) and another couple guys came in to take an x-ray of my lungs.",0,1,0,0,0,324,68,not too long after my family left a guy came in to hook me up to yet another machine briefly to check my breathing which proved to be labored but not dangerously slow  a nurse came in later a gave me a little toy thing to exercise my lungs which helped a bit  and another couple guys came in to take an xray of my lungs
eng_train_track_a_01706,This is where the story gets CREEPY.,0,1,0,0,1,36,7,this is where the story gets creepy
eng_train_track_a_01707,I can see it in my head.,0,0,0,0,0,24,7,i can see it in my head
eng_train_track_a_01708,"Navy, Air Traffic controller.",0,0,0,0,0,29,4,navy air traffic controller
eng_train_track_a_01709,My face was just not meant to smile.,1,0,0,1,0,36,8,my face was just not meant to smile
eng_train_track_a_01710,I felt like I had been paddling for all I was worth for the last year and could not seem to get my head above water.,0,1,0,1,0,116,26,i felt like i had been paddling for all i was worth for the last year and could not seem to get my head above water
eng_train_track_a_01711,You read that right.,0,0,0,0,1,20,4,you read that right
eng_train_track_a_01712,"Un-luckily, I missed two days of work last week; the day the nurse told me to go home, and Thursday, because my throat was so sore waking up that I couldn't talk.",0,1,0,1,0,162,32,unluckily i missed two days of work last week the day the nurse told me to go home and thursday because my throat was so sore waking up that i couldnt talk
eng_train_track_a_01713,I had to blow my nose between bites to really catch the flavor.,0,0,0,0,0,63,13,i had to blow my nose between bites to really catch the flavor
eng_train_track_a_01714,"But thank you for your offer A sudden tugging at his side made him spin, having to fight the instinct to let his hand fly out.",1,1,0,0,1,126,26,but thank you for your offer a sudden tugging at his side made him spin having to fight the instinct to let his hand fly out
eng_train_track_a_01715,"Laying my head against his chest, Glen's heart beat is strong against my ear, and my mind wonders back to our life outside of this heaven.",0,0,1,0,0,138,26,laying my head against his chest glens heart beat is strong against my ear and my mind wonders back to our life outside of this heaven
eng_train_track_a_01716,One X-ray showed my foot from above and the other showed it from the side.,0,0,0,0,0,74,15,one xray showed my foot from above and the other showed it from the side
eng_train_track_a_01717,"I think I watched the last 20 laps holding my breath, and the last ten with my hands over my eyes.",0,1,0,0,0,98,21,i think i watched the last  laps holding my breath and the last ten with my hands over my eyes
eng_train_track_a_01718,This drew a lot of startled stares and gasps as I calmly threw the shirt down on the floor at my feet and reached into the overnight bag and pulled out a small pair of tweezers.,0,0,0,0,1,177,36,this drew a lot of startled stares and gasps as i calmly threw the shirt down on the floor at my feet and reached into the overnight bag and pulled out a small pair of tweezers
eng_train_track_a_01719,All the changes get thrown out of the window as I attempt to keep my head above water during this 4-day work week before the July 4th weekend.,0,1,0,0,0,142,28,all the changes get thrown out of the window as i attempt to keep my head above water during this day work week before the july th weekend
eng_train_track_a_01720,My pride hurt worse than my leg did.,1,0,0,1,0,36,8,my pride hurt worse than my leg did
eng_train_track_a_01721,But this is August.,0,0,0,0,1,19,4,but this is august
eng_train_track_a_01722,Coupled with the sound of rotors deafeningly stunning my ears and the very air in and around the cab of my car.,0,1,0,0,1,111,22,coupled with the sound of rotors deafeningly stunning my ears and the very air in and around the cab of my car
eng_train_track_a_01723,This sucks...sorry dude.,1,0,0,1,0,24,3,this suckssorry dude
eng_train_track_a_01724,Best/worst physics class of my life.,0,1,1,1,1,36,6,bestworst physics class of my life
eng_train_track_a_01725,"To this day, the memory still brings chills.",0,1,0,1,1,44,8,to this day the memory still brings chills
eng_train_track_a_01726,Never trust a fart.,0,1,1,0,0,19,4,never trust a fart
eng_train_track_a_01727,"Of course, he realizes what she actually said after the fact.",0,0,1,0,1,61,11,of course he realizes what she actually said after the fact
eng_train_track_a_01728,As I'm sitting in my car calling my mom my heart started pounding.,0,1,0,0,0,66,13,as im sitting in my car calling my mom my heart started pounding
eng_train_track_a_01729,My jaw nearly dropped.,0,0,0,0,1,22,4,my jaw nearly dropped
eng_train_track_a_01730,I had to relax my muscles and clear my mind in order to do that.,0,1,0,0,0,64,15,i had to relax my muscles and clear my mind in order to do that
eng_train_track_a_01731,"One is explainable, the other still stumps me.",0,1,0,0,1,46,8,one is explainable the other still stumps me
eng_train_track_a_01732,One drink down and she was blackout drunk.,0,1,0,1,1,42,8,one drink down and she was blackout drunk
eng_train_track_a_01733,It's pretty crazy thinking of the random chance of us never meeting.,0,0,1,0,1,68,12,its pretty crazy thinking of the random chance of us never meeting
eng_train_track_a_01734,Nothing was touching it.,0,1,0,0,1,24,4,nothing was touching it
eng_train_track_a_01735,This was the most random/terrifying thing that has ever happened to me.,0,1,0,0,1,71,12,this was the most randomterrifying thing that has ever happened to me
eng_train_track_a_01736,I have a cold that has decided to settle in my throat.,0,1,0,0,0,54,12,i have a cold that has decided to settle in my throat
eng_train_track_a_01737,Actually I remember a couple of little snippets -- at some point my chest hurting really bad and my throat was sore.,0,1,0,1,0,116,22,actually i remember a couple of little snippets  at some point my chest hurting really bad and my throat was sore
eng_train_track_a_01738,Now when I have too much to do my brain just gets distracted by all the other jobs jostling for attention.,0,1,0,0,0,106,21,now when i have too much to do my brain just gets distracted by all the other jobs jostling for attention
eng_train_track_a_01739,The monstrosity is gone.,0,0,1,0,0,24,4,the monstrosity is gone
eng_train_track_a_01740,"I suppose I could put a piece of my heart in there, too, since our children are exactly that, aren't they?",0,0,0,0,0,106,21,i suppose i could put a piece of my heart in there too since our children are exactly that arent they
eng_train_track_a_01741,Comes home later that night to find the money gone.,1,1,0,1,1,51,10,comes home later that night to find the money gone
eng_train_track_a_01742,I struggle to make out the images my eyes begin to pick up.,0,1,0,0,0,59,13,i struggle to make out the images my eyes begin to pick up
eng_train_track_a_01743,"All things considered, a very saddening, scary, sobering, scary day.",0,1,0,1,0,68,10,all things considered a very saddening scary sobering scary day
eng_train_track_a_01744,My eyes were glassed over.,0,1,0,1,0,26,5,my eyes were glassed over
eng_train_track_a_01745,"- Once this item leaves my hands, I am not responsible for the package.",0,0,0,0,0,71,14,once this item leaves my hands i am not responsible for the package
eng_train_track_a_01746,"Everything is incredibly far away, and Earth is so very small.",0,1,0,1,1,62,11,everything is incredibly far away and earth is so very small
eng_train_track_a_01747,I open the door and step through while turning to close it behind me.,0,0,0,0,0,69,14,i open the door and step through while turning to close it behind me
eng_train_track_a_01748,What didn't feel great was my throat and lungs.,0,1,0,1,0,47,9,what didnt feel great was my throat and lungs
eng_train_track_a_01749,I try to slow down things.,0,1,0,0,0,26,6,i try to slow down things
eng_train_track_a_01750,rage.. violence... threats until I leave the house... then she bounces back... goes dancing and has sex with a stranger and tells me about it.,1,1,0,1,1,142,25,rage violence threats until i leave the house then she bounces back goes dancing and has sex with a stranger and tells me about it
eng_train_track_a_01751,Today was a big-A straw that broke my back.,1,1,0,1,0,43,9,today was a biga straw that broke my back
eng_train_track_a_01752,"My eye liner was smudged, my cheeks redder than normal.",0,0,0,0,0,55,10,my eye liner was smudged my cheeks redder than normal
eng_train_track_a_01753,I stop and wait.,0,1,0,0,0,16,4,i stop and wait
eng_train_track_a_01754,The whole time i couldn't see because my toes were blocking my view.,0,0,0,0,0,68,13,the whole time i couldnt see because my toes were blocking my view
eng_train_track_a_01755,"I mentally refused to go there, shaking my head violently in that refusal.",1,1,0,0,0,74,13,i mentally refused to go there shaking my head violently in that refusal
eng_train_track_a_01756,You should've just slit open my veins and let the romance bleed away when you had the chance.,1,0,0,1,0,93,18,you shouldve just slit open my veins and let the romance bleed away when you had the chance
eng_train_track_a_01757,Someone is in danger.,0,1,0,1,1,21,4,someone is in danger
eng_train_track_a_01758,That is how you single-handedly stop a zombie apocalypse.,0,0,1,0,1,57,9,that is how you singlehandedly stop a zombie apocalypse
eng_train_track_a_01759,This guy started out OK but quickly became a fucking heroin addict.,1,1,0,1,1,67,12,this guy started out ok but quickly became a fucking heroin addict
eng_train_track_a_01760,Just the thought is bring tears to my eyes again.,0,0,0,1,0,49,10,just the thought is bring tears to my eyes again
eng_train_track_a_01761,"In the late afternoon I am lying in the sun, my music plugged firmly into my ears, dancing.",0,0,1,0,0,91,18,in the late afternoon i am lying in the sun my music plugged firmly into my ears dancing
eng_train_track_a_01762,"So I got up so I could pee, sat down and proceeded to throw up all over my legs and underwear.",0,1,0,1,0,94,21,so i got up so i could pee sat down and proceeded to throw up all over my legs and underwear
eng_train_track_a_01763,My face hurt from laughing so much!,0,0,1,0,0,35,7,my face hurt from laughing so much
eng_train_track_a_01764,"He did-only he didn't, well he did what I asked him to do but w / out realizing it he didn't spray the back of my arms and well nor did I. CRAP!",1,0,0,0,0,144,33,he didonly he didnt well he did what i asked him to do but w  out realizing it he didnt spray the back of my arms and well nor did i crap
eng_train_track_a_01765,More news as soon as I can get my head around it.,0,1,0,0,0,49,12,more news as soon as i can get my head around it
eng_train_track_a_01766,I've never met any of the other members but we all send each other x-mas cards &amp; random stuff.,0,0,1,0,1,98,19,ive never met any of the other members but we all send each other xmas cards amp random stuff
eng_train_track_a_01767,I also noticed that last year my back was killing me and I was popping Ibuprofen all night.,0,1,0,1,0,91,18,i also noticed that last year my back was killing me and i was popping ibuprofen all night
eng_train_track_a_01768,"(Also, excuse my writing, it's late)",0,0,0,0,0,36,6,also excuse my writing its late
eng_train_track_a_01769,"The part my grandfather said was broken and would lead to his doom, was broken.",0,1,0,1,1,79,15,the part my grandfather said was broken and would lead to his doom was broken
eng_train_track_a_01770,"Then while it was still on my heart, I opened it into a V with my index and middle finger.",0,0,1,0,0,90,20,then while it was still on my heart i opened it into a v with my index and middle finger
eng_train_track_a_01771,Over the years I have taken pictures of what caught my eye.,0,0,1,0,0,59,12,over the years i have taken pictures of what caught my eye
eng_train_track_a_01772,"Eventually, the cramps went away, but left my feet feeling sore and uncomfortable.",0,1,0,1,0,82,13,eventually the cramps went away but left my feet feeling sore and uncomfortable
eng_train_track_a_01773,"One particular experience I had at a place called ""Hernando's Bridge"", however, still scares me to this day.",0,1,0,0,1,108,18,one particular experience i had at a place called hernandos bridge however still scares me to this day
eng_train_track_a_01774,"Police got called, guy gets taken away.",0,1,0,0,1,39,7,police got called guy gets taken away
eng_train_track_a_01775,"During my first season, I was playing a game on my birthday.",0,0,1,0,0,60,12,during my first season i was playing a game on my birthday
eng_train_track_a_01776,I closed my eyes as I took in a deep breath.,0,0,1,0,0,44,11,i closed my eyes as i took in a deep breath
eng_train_track_a_01777,This is my fucking breaking point.,1,1,0,0,0,34,6,this is my fucking breaking point
eng_train_track_a_01778,"There was the shock of all my teeth on the bottom being pushed so out of whack I needed oral surgery and oh year, my jaw was broken.",1,1,0,1,1,132,28,there was the shock of all my teeth on the bottom being pushed so out of whack i needed oral surgery and oh year my jaw was broken
eng_train_track_a_01779,red nails for my foot and pink base plus white coat on the tip!i hope the polish stay as long as possible but my nails are one kind.,0,0,1,0,0,132,28,red nails for my foot and pink base plus white coat on the tipi hope the polish stay as long as possible but my nails are one kind
eng_train_track_a_01780,for puttin my heart into it n come out cryin n sad.,0,0,0,1,0,51,12,for puttin my heart into it n come out cryin n sad
eng_train_track_a_01781,"Back to earth As I opened my eye, I was lying back on a hospital bed with my right leg elevated, cupped in the hands of the young Indian doctor who had been trying to save my life.",0,1,0,1,0,180,38,back to earth as i opened my eye i was lying back on a hospital bed with my right leg elevated cupped in the hands of the young indian doctor who had been trying to save my life
eng_train_track_a_01782,I closed my eyes and tried my best to ignore it and i eventually ended up falling asleep.,0,1,0,0,0,89,18,i closed my eyes and tried my best to ignore it and i eventually ended up falling asleep
eng_train_track_a_01783,I closed my eyes and more tears glided down my cheeks.,0,0,0,1,0,54,11,i closed my eyes and more tears glided down my cheeks
eng_train_track_a_01784,I close my eyes.,0,1,0,0,0,16,4,i close my eyes
eng_train_track_a_01785,"the whole time, relentless joy, as though a smile was consistently on my face, and even when it wasn't, it still lay beneath the surface, a laugh always ready to come out.",0,0,1,0,0,171,32,the whole time relentless joy as though a smile was consistently on my face and even when it wasnt it still lay beneath the surface a laugh always ready to come out
eng_train_track_a_01786,"We pressed play, and some Rap song came on.",0,0,1,0,1,43,9,we pressed play and some rap song came on
eng_train_track_a_01787,I clearly indicated I certainly did not.,1,0,0,0,0,40,7,i clearly indicated i certainly did not
eng_train_track_a_01788,I noticed his eyes looked weird...scary.,0,1,0,0,1,40,6,i noticed his eyes looked weirdscary
eng_train_track_a_01789,"I never felt very ""spiritual"".",0,0,0,1,0,30,5,i never felt very spiritual
eng_train_track_a_01790,"In my head I just said, ""this is going to end badly.",0,1,0,1,0,52,12,in my head i just said this is going to end badly
eng_train_track_a_01791,"But for a brief moment, my heart and mind started racing.",0,1,0,0,0,57,11,but for a brief moment my heart and mind started racing
eng_train_track_a_01792,"My face is cold, and my hands are guilty.",0,1,0,1,0,41,9,my face is cold and my hands are guilty
eng_train_track_a_01793,He never took out the garbage.,1,0,0,1,0,30,6,he never took out the garbage
eng_train_track_a_01794,"i crouched and put my arm on my knee, acting like a pro, like i was amazing.",0,0,1,0,0,76,17,i crouched and put my arm on my knee acting like a pro like i was amazing
eng_train_track_a_01795,"The room smells like a rotting corpse, so it's nasty.",1,1,0,1,0,53,10,the room smells like a rotting corpse so its nasty
eng_train_track_a_01796,"But man my stomach is in so much pain, it's hurts to poo.",0,1,0,1,0,57,13,but man my stomach is in so much pain its hurts to poo
eng_train_track_a_01797,"I sit and wait alone as the angel and the demon behind my eyes fight on, fighting forever to decide my fate.",0,1,0,1,0,108,22,i sit and wait alone as the angel and the demon behind my eyes fight on fighting forever to decide my fate
eng_train_track_a_01798,Before I knew it I was on my hands and knees and someone close to me let out a terrible grunt at the same time.,0,1,0,0,0,111,25,before i knew it i was on my hands and knees and someone close to me let out a terrible grunt at the same time
eng_train_track_a_01799,I tried to do some heavy OHS with my back saying `` no '' to that.,0,1,0,0,0,66,16,i tried to do some heavy ohs with my back saying  no  to that
eng_train_track_a_01800,A friend of mine is a policeman.,0,0,1,0,0,32,7,a friend of mine is a policeman
eng_train_track_a_01801,She is awesome and totally not Bride-zilla-y at all.,0,0,1,0,1,52,9,she is awesome and totally not bridezillay at all
eng_train_track_a_01802,"I stopped laughing, clearing my throat and looking down again.",0,0,0,0,0,62,10,i stopped laughing clearing my throat and looking down again
eng_train_track_a_01803,and then i accidently dropped the tag because my hand was shaking so much.,0,1,0,0,0,74,14,and then i accidently dropped the tag because my hand was shaking so much
eng_train_track_a_01804,I was just crying so hard that the tears dripped off my chin and into the sink ).,0,1,0,1,0,81,18,i was just crying so hard that the tears dripped off my chin and into the sink
eng_train_track_a_01805,"I hung my head in shame, feeling like the lowest of mothers.",0,1,0,1,0,60,12,i hung my head in shame feeling like the lowest of mothers
eng_train_track_a_01806,I remember Pirate Percy.,0,0,1,1,0,24,4,i remember pirate percy
eng_train_track_a_01807,This other guy seemed obsessed with this floor and talked about going up there and finding this ghost.,0,1,0,0,1,102,18,this other guy seemed obsessed with this floor and talked about going up there and finding this ghost
eng_train_track_a_01808,"Well, Sebastian was getting off the highway to complete this years journey.",0,0,0,0,1,75,12,well sebastian was getting off the highway to complete this years journey
eng_train_track_a_01809,"Had to scream my lungs out while the guy just let the crowd pass my bag to me, a bag which got passed all the way to the other side, before I finally managed to get my hands on to the neon orange carrier which had my Phone, Camera, Hard Drive, Wallet, and Keys.In the end had to change without bathing in a smelly toilet at Temasek Poly, before bidding Boon Goodbye on the phone whilst complaining about the event.",1,1,0,0,0,414,80,had to scream my lungs out while the guy just let the crowd pass my bag to me a bag which got passed all the way to the other side before i finally managed to get my hands on to the neon orange carrier which had my phone camera hard drive wallet and keysin the end had to change without bathing in a smelly toilet at temasek poly before bidding boon goodbye on the phone whilst complaining about the event
eng_train_track_a_01810,"All those feelings which he had buried deep in his heart, had now, after hundreds of years, risen up.",0,0,0,1,0,101,19,all those feelings which he had buried deep in his heart had now after hundreds of years risen up
eng_train_track_a_01811,"With a few hours of daylight, I immediately hopped on my back after unpacking the car.",0,0,1,0,0,86,16,with a few hours of daylight i immediately hopped on my back after unpacking the car
eng_train_track_a_01812,she ate most of the sandwich then threw it back at my head.,1,1,0,0,0,59,13,she ate most of the sandwich then threw it back at my head
eng_train_track_a_01813,"I couldn't make out any clear distinct facial features, but I could see two darker circles where eyes would be, and a small oblong shape for a mouth.",0,1,0,0,1,149,28,i couldnt make out any clear distinct facial features but i could see two darker circles where eyes would be and a small oblong shape for a mouth
eng_train_track_a_01814,Scared me shitless each time it happened.,0,1,0,0,1,41,7,scared me shitless each time it happened
eng_train_track_a_01815,"It started storming outside, light at first but it got heavy, quick.",0,1,0,0,1,68,12,it started storming outside light at first but it got heavy quick
eng_train_track_a_01816,Her mother is bouncing up and down with excitement.,0,0,1,0,0,51,9,her mother is bouncing up and down with excitement
eng_train_track_a_01817,"It could have been my eye -- but my glasses probably blocked that from happening, and diverted the injury higher up on my head.",0,1,0,0,1,127,24,it could have been my eye  but my glasses probably blocked that from happening and diverted the injury higher up on my head
eng_train_track_a_01818,"I know it is true, for my own glasses have been gone for over 16 years, and I know what TO do and what NOT TO DO in order to have my eyesight relax, my vision stay sharp, and my eyes happy.",0,0,1,0,0,189,42,i know it is true for my own glasses have been gone for over  years and i know what to do and what not to do in order to have my eyesight relax my vision stay sharp and my eyes happy
eng_train_track_a_01819,"this is why i get up every day, lace up my chucks and keep a smile on my face through all sorts of patron issues.",0,0,1,0,0,113,25,this is why i get up every day lace up my chucks and keep a smile on my face through all sorts of patron issues
eng_train_track_a_01820,"To this day, we're still not too sure of where it came from.",0,1,0,0,1,60,13,to this day were still not too sure of where it came from
eng_train_track_a_01821,I then pushed myself up using my arms.,0,0,0,0,0,38,8,i then pushed myself up using my arms
eng_train_track_a_01822,That's pretty creepy.,0,1,0,0,1,21,3,thats pretty creepy
eng_train_track_a_01823,"I had twisted my ankle too, and I cried out in pain.",0,1,0,1,1,52,12,i had twisted my ankle too and i cried out in pain
eng_train_track_a_01824,"Suddenly I see it crouching on the floor, its bagged head hung low beneath its shoulders.",0,1,0,0,1,89,16,suddenly i see it crouching on the floor its bagged head hung low beneath its shoulders
eng_train_track_a_01825,My ex-boyfriend was just a horrible liar.,1,0,0,1,0,41,7,my exboyfriend was just a horrible liar
eng_train_track_a_01826,I covered my face with my hands.,0,1,0,1,0,32,7,i covered my face with my hands
eng_train_track_a_01827,mmm... my mouth is watering just thinking about it!,0,0,1,0,0,51,9,mmm my mouth is watering just thinking about it
eng_train_track_a_01828,"I close my mouth in a fine line, remembering one line after another.",0,1,0,1,0,68,13,i close my mouth in a fine line remembering one line after another
eng_train_track_a_01829,"It made me feel weird, like my stomach was tightening and I could feel that stupid blush again on the back of my neck and yet I couldn't look away.I don't know how long I stood there, staring into his eyes like that.",0,1,0,0,1,216,43,it made me feel weird like my stomach was tightening and i could feel that stupid blush again on the back of my neck and yet i couldnt look awayi dont know how long i stood there staring into his eyes like that
eng_train_track_a_01830,My mind was uncooperative when a pen finally found my hand.,1,1,0,0,0,59,11,my mind was uncooperative when a pen finally found my hand
eng_train_track_a_01831,A flame struck out at my thumb and body and I was taken back by great surprise.,0,1,0,0,1,79,17,a flame struck out at my thumb and body and i was taken back by great surprise
